"glm_scores","glm_class","rf_scores","rf_class","xgbTree_scores","xgbTree_class","nnet_scores","nnet_class"
"0.875935628921193","Good","0.994","Good","0.874749392271042","Good","0.887253589892361","Good"
"0.88689299335369","Good","0.9","Bad","0.744215816259384","Bad","0.900834148364982","Good"
"0.89250914102252","Good","0.98","Good","0.834153279662132","Bad","0.897667747631978","Good"
"0.960832438200265","Good","0.976","Good","0.984471746720374","Good","0.942691355106568","Good"
"0.813026542944621","Bad","0.87","Bad","0.75482140481472","Bad","0.770817607156255","Bad"
"0.923542178339841","Good","0.996","Good","0.949228022247553","Good","0.926314552511316","Good"
"0.281207552016841","Bad","0.328","Bad","0.413547694683075","Bad","0.305332799228051","Bad"
"0.869619196728165","Good","0.98","Good","0.909286975860596","Good","0.884507177793027","Good"
"0.867154453167662","Good","0.998","Good","0.920657083392143","Good","0.897225788553818","Good"
"0.890950112611285","Good","0.998","Good","0.963414248079062","Good","0.901302015633143","Good"
"0.8139211242078","Bad","0.942","Bad","0.769013687968254","Bad","0.8171919684569","Bad"
"0.864836768017035","Good","0.98","Good","0.852212831377983","Good","0.880697554438256","Good"
"0.831312770327739","Bad","0.976","Good","0.86098401248455","Good","0.831643166597918","Bad"
"0.93575208055015","Good","0.998","Good","0.962674509733915","Good","0.930831352865406","Good"
"0.312512832563886","Bad","0.344","Bad","0.409353673458099","Bad","0.334368687724507","Bad"
"0.877930971972299","Good","0.932","Bad","0.936448626220226","Good","0.902489963222617","Good"
"0.874233310712828","Good","0.98","Good","0.876916110515594","Good","0.886583321174458","Good"
"0.847145159989246","Good","0.778","Bad","0.778163596987724","Bad","0.793700196892694","Bad"
"0.885664448959368","Good","0.994","Good","0.926698110997677","Good","0.896315733199157","Good"
"0.881251181142152","Good","0.972","Good","0.871794447302818","Good","0.891850255470349","Good"
"0.888553914478472","Good","0.992","Good","0.928443223237991","Good","0.910189671915472","Good"
"0.813008014568211","Bad","0.988","Good","0.811808288097382","Bad","0.822479837961179","Bad"
"0.931783590199807","Good","0.966","Good","0.948148272931576","Good","0.926597498953081","Good"
"0.415147161343596","Bad","0.608","Bad","0.610617846250534","Bad","0.43542360079027","Bad"
"0.928420173565007","Good","0.93","Bad","0.869795218110085","Good","0.932117262420972","Good"
"0.887396449787545","Good","0.988","Good","0.934535503387451","Good","0.896376181068776","Good"
"0.856808775150657","Good","0.954","Good","0.942318700253963","Good","0.892851796124606","Good"
"0.788663873358552","Bad","0.98","Good","0.82283242046833","Bad","0.799252470935567","Bad"
"0.658961533664305","Bad","0.674","Bad","0.567363619804382","Bad","0.598130395800837","Bad"
"0.896883413031111","Good","0.998","Good","0.945828355848789","Good","0.914259587721777","Good"
"0.237103190248732","Bad","0.312","Bad","0.280279517173767","Bad","0.19112236431261","Bad"
"0.854112533376859","Good","0.98","Good","0.885849215090275","Good","0.872581888669485","Good"
"0.904817890310496","Good","0.97","Good","0.882095538079739","Good","0.910563085709575","Good"
"0.895036718942399","Good","0.984","Good","0.903126560151577","Good","0.893969367364879","Good"
"0.844107622334669","Good","0.964","Good","0.877561762928963","Good","0.865466320642977","Good"
"0.890804511916381","Good","0.996","Good","0.934262461960316","Good","0.911067585829768","Good"
"0.906742381178118","Good","0.968","Good","0.922623425722122","Good","0.9040313092482","Good"
"0.878224731377065","Good","0.99","Good","0.923067726194859","Good","0.877778758233635","Good"
"0.861832358652987","Good","0.996","Good","0.925757065415382","Good","0.876292165745778","Good"
"0.823119415158641","Bad","0.956","Good","0.833435490727425","Bad","0.839695556036116","Bad"
"0.883472649786313","Good","0.846","Bad","0.81394262611866","Bad","0.786753182525033","Bad"
"0.813292879663764","Bad","0.918","Bad","0.782298505306244","Bad","0.810041248488353","Bad"
"0.258517209867823","Bad","0.278","Bad","0.370469748973846","Bad","0.310049903473347","Bad"
"0.859625858177199","Good","0.972","Good","0.873059183359146","Good","0.893844833611578","Good"
"0.839780666358079","Bad","0.862","Bad","0.872521266341209","Good","0.800086477223483","Bad"
"0.880679626918696","Good","0.994","Good","0.901754066348076","Good","0.891852341130885","Good"
"0.876098297349097","Good","0.962","Good","0.872016847133636","Good","0.888193841521794","Good"
"0.903412441257486","Good","0.966","Good","0.885390736162663","Good","0.914698179071433","Good"
"0.93630217653252","Good","0.988","Good","0.947702560573816","Good","0.930921186427555","Good"
"0.935731949299232","Good","0.99","Good","0.973436111584306","Good","0.935436862491569","Good"
"0.88573480805314","Good","0.998","Good","0.881471127271652","Good","0.889517950241083","Good"
"0.688006328146498","Bad","0.568","Bad","0.681891858577728","Bad","0.658111405258841","Bad"
"0.907571459933596","Good","0.962","Good","0.863260075449944","Good","0.905704602108166","Good"
"0.89104643062725","Good","0.962","Good","0.855811163783073","Good","0.892336890042735","Good"
"0.583050612491964","Bad","0.622","Bad","0.614466279745102","Bad","0.558603785319057","Bad"
"0.932772134571701","Good","0.974","Good","0.928572259843349","Good","0.931472990494078","Good"
"0.823649610313135","Bad","0.898","Bad","0.782571315765381","Bad","0.840696297036091","Bad"
"0.386263059513255","Bad","0.354","Bad","0.463706851005554","Bad","0.369018124514374","Bad"
"0.849375085990347","Good","0.956","Good","0.851213023066521","Good","0.867015004473686","Good"
"0.91680290090466","Good","0.99","Good","0.942238356918097","Good","0.923754020658328","Good"
"0.848098016783003","Good","0.978","Good","0.871043428778648","Good","0.870697546409949","Good"
"0.866090723306116","Good","0.976","Good","0.895932674407959","Good","0.889220644686814","Good"
"0.84267513454782","Bad","0.97","Good","0.840028613805771","Good","0.854776762763753","Good"
"0.819882078122077","Bad","0.976","Good","0.872163191437721","Good","0.842388868699829","Bad"
"0.912193507903413","Good","0.998","Good","0.95595383271575","Good","0.91850676932994","Good"
"0.858398662382106","Good","0.982","Good","0.887930862605572","Good","0.864676848002078","Good"
"0.922753252939842","Good","0.99","Good","0.958887331187725","Good","0.923273987575995","Good"
"0.221030494391383","Bad","0.148","Bad","0.131733357906342","Bad","0.160124131066461","Bad"
"0.353559794766965","Bad","0.402","Bad","0.283214509487152","Bad","0.346843523319053","Bad"
"0.933721169247741","Good","0.994","Good","0.97968233935535","Good","0.928467238418085","Good"
"0.90148548144927","Good","0.996","Good","0.945815924555063","Good","0.915485055757495","Good"
"0.183342031100261","Bad","0.146","Bad","0.248799264431","Bad","0.222322685215578","Bad"
"0.9055779036355","Good","0.99","Good","0.938764970749617","Good","0.91560826284704","Good"
"0.838470821569677","Bad","0.95","Good","0.850518837571144","Good","0.849433093459797","Bad"
"0.827155161487662","Bad","0.892","Bad","0.824505358934402","Bad","0.831046879916078","Bad"
"0.475603330681951","Bad","0.554","Bad","0.418018698692322","Bad","0.467861264250682","Bad"
"0.245873488151195","Bad","0.322","Bad","0.23984283208847","Bad","0.277326761275814","Bad"
"0.13989159504324","Bad","0.192","Bad","0.207200229167938","Bad","0.24101514050847","Bad"
"0.885458298900536","Good","0.984","Good","0.903385579586029","Good","0.892942533055509","Good"
"0.87206718115676","Good","0.968","Good","0.839739486575127","Good","0.877270128323642","Good"
"0.882231316506841","Good","0.986","Good","0.898229911923409","Good","0.892229722691491","Good"
"0.902772165936614","Good","0.976","Good","0.790193572640419","Bad","0.902063107598297","Good"
"0.650643255623961","Bad","0.776","Bad","0.661929726600647","Bad","0.670515269846445","Bad"
"0.426535052266606","Bad","0.444","Bad","0.46437931060791","Bad","0.533567017475047","Bad"
"0.858399617439176","Good","0.71","Bad","0.552259564399719","Bad","0.747038980435016","Bad"
"0.111695103856292","Bad","0.16","Bad","0.233981251716614","Bad","0.161118273245659","Bad"
"0.449901077070437","Bad","0.608","Bad","0.469635128974915","Bad","0.449631647082433","Bad"
"0.912696599419346","Good","0.998","Good","0.916220054030418","Good","0.920387028944763","Good"
"0.884784074983232","Good","0.96","Good","0.892985872924328","Good","0.890313219733215","Good"
"0.873266332685837","Good","0.952","Good","0.845473572611809","Good","0.890567157431483","Good"
"0.788145151689814","Bad","0.412","Bad","0.506422400474548","Bad","0.57380681326727","Bad"
"0.714265498397845","Bad","0.72","Bad","0.678117692470551","Bad","0.719409169106344","Bad"
"0.866911382200977","Good","0.952","Good","0.893507406115532","Good","0.872937128271464","Good"
"0.911708247019727","Good","0.994","Good","0.941953081637621","Good","0.927335390995126","Good"
"0.871324524458796","Good","0.95","Good","0.801922634243965","Bad","0.869975058639277","Good"
"0.885171330507343","Good","0.934","Bad","0.876840621232986","Good","0.90213935078296","Good"
"0.949228729818925","Good","0.992","Good","0.970229541882873","Good","0.945141788992355","Good"
"0.876877982175816","Good","0.974","Good","0.894657708704472","Good","0.890652915734912","Good"
"0.871043784340371","Good","0.988","Good","0.934699818491936","Good","0.895134584162942","Good"
"0.869162254780355","Good","0.972","Good","0.861416429281235","Good","0.875130603099356","Good"
"0.818040408572722","Bad","0.968","Good","0.852040141820908","Good","0.824982032216079","Bad"
"0.431760168678783","Bad","0.536","Bad","0.537595570087433","Bad","0.536481237235452","Bad"
"0.862502894158101","Good","0.978","Good","0.913057751953602","Good","0.895335575989857","Good"
"0.905599399016525","Good","0.972","Good","0.909646719694138","Good","0.896566408543896","Good"
"0.89960777024506","Good","0.994","Good","0.929487660527229","Good","0.902668407984385","Good"
"0.850055305776599","Good","0.988","Good","0.860025361180305","Good","0.86379496635927","Good"
"0.867439646211169","Good","0.964","Good","0.870704814791679","Good","0.877178899470633","Good"
"0.868145261570166","Good","0.98","Good","0.909709982573986","Good","0.869495084780008","Good"
"0.952206446615013","Good","0.996","Good","0.966333851218224","Good","0.951863653993706","Good"
"0.890899631011891","Good","0.998","Good","0.946493383497","Good","0.895823353680962","Good"
"0.279760962534817","Bad","0.452","Bad","0.221040368080139","Bad","0.239239894502691","Bad"
"0.83461223346791","Bad","0.978","Good","0.851616010069847","Good","0.854507385495011","Good"
"0.69791522000975","Bad","0.63","Bad","0.595680952072144","Bad","0.554331121830139","Bad"
"0.902529823065865","Good","0.998","Good","0.942779496312141","Good","0.918186017981554","Good"
"0.84607497636239","Good","0.962","Good","0.873601734638214","Good","0.852618120614145","Good"
"0.965630041949679","Good","0.916","Bad","0.957573160529137","Good","0.955365400900913","Good"
"0.95611876902147","Good","0.99","Good","0.979630365967751","Good","0.952335188495182","Good"
"0.897648994312148","Good","0.938","Bad","0.789830565452576","Bad","0.896722075075443","Good"
"0.849116789378881","Good","0.962","Good","0.825324922800064","Bad","0.861372636483552","Good"
"0.872131340029918","Good","0.964","Good","0.807738393545151","Bad","0.894127441893453","Good"
"0.805681790189901","Bad","0.962","Good","0.752273991703987","Bad","0.817223776968279","Bad"
"0.920260834419455","Good","0.99","Good","0.908015459775925","Good","0.924644787682179","Good"
"0.889592677404831","Good","0.982","Good","0.876613892614841","Good","0.895046470125114","Good"
"0.851698745821132","Good","0.884","Bad","0.800210535526276","Bad","0.860184278657402","Good"
"0.839943445468823","Bad","0.962","Good","0.848946198821068","Good","0.857420706531959","Good"
"0.587805399184901","Bad","0.606","Bad","0.567139774560928","Bad","0.55039581392478","Bad"
"0.863485937546056","Good","0.872","Bad","0.876787580549717","Good","0.856559952347196","Good"
"0.395743763102741","Bad","0.34","Bad","0.457358181476593","Bad","0.482715483580299","Bad"
"0.905940514325965","Good","0.978","Good","0.918224260210991","Good","0.911427502691262","Good"
"0.395742258165013","Bad","0.414","Bad","0.450734436511993","Bad","0.462916612426924","Bad"
"0.836024318528271","Bad","0.986","Good","0.852152243256569","Good","0.850055106914638","Bad"
"0.899633211375476","Good","1","Good","0.955298151820898","Good","0.91107207219193","Good"
"0.815809440621566","Bad","0.966","Good","0.868580147624016","Good","0.836902339047227","Bad"
"0.836118913630791","Bad","0.97","Good","0.824962019920349","Bad","0.850035492347054","Bad"
"0.871875731616867","Good","0.976","Good","0.909701965749264","Good","0.880904950543677","Good"
"0.644275626359275","Bad","0.812","Bad","0.66174453496933","Bad","0.686121705756908","Bad"
"0.89016858390189","Good","0.994","Good","0.900426462292671","Good","0.894439540989723","Good"
"0.871815509407293","Good","0.992","Good","0.919799588620663","Good","0.887802417700577","Good"
"0.849593747422702","Good","0.982","Good","0.899989008903503","Good","0.87131091260025","Good"
"0.816311863866835","Bad","0.98","Good","0.836934328079224","Good","0.831519832459183","Bad"
"0.834265642084189","Bad","0.972","Good","0.815538689494133","Bad","0.852684541039001","Good"
"0.288158785773665","Bad","0.386","Bad","0.332487881183624","Bad","0.302961257493092","Bad"
"0.615297927796647","Bad","0.728","Bad","0.744711518287659","Bad","0.661056679121568","Bad"
"0.90576382637069","Good","0.992","Good","0.931239701807499","Good","0.915728360214145","Good"
"0.826308733716176","Bad","0.942","Bad","0.821871712803841","Bad","0.832835271505083","Bad"
"0.84361554106039","Bad","0.986","Good","0.891428619623184","Good","0.856708147519124","Good"
"0.594764208530111","Bad","0.478","Bad","0.514521837234497","Bad","0.631679281745555","Bad"
"0.154906160017708","Bad","0.224","Bad","0.22654139995575","Bad","0.192932166869503","Bad"
"0.806622837774582","Bad","0.88","Bad","0.78996630012989","Bad","0.745379062057535","Bad"
"0.904043199899247","Good","0.966","Good","0.894381791353226","Good","0.903842196257231","Good"
"0.980259134607657","Good","0.986","Good","0.982451189309359","Good","0.964768175435621","Good"
"0.890185199380801","Good","0.978","Good","0.909135527908802","Good","0.905216015565229","Good"
"0.931243139831181","Good","0.924","Bad","0.878741569817066","Good","0.925460705475256","Good"
"0.891336240299508","Good","0.974","Good","0.894579239189625","Good","0.896411260846481","Good"
"0.849214877487287","Good","0.98","Good","0.832383498549461","Bad","0.872047990574931","Good"
"0.400230014430036","Bad","0.464","Bad","0.39317524433136","Bad","0.325984401738994","Bad"
"0.857167913462874","Good","0.974","Good","0.850192293524742","Good","0.869289512646085","Good"
"0.912006603804002","Good","0.994","Good","0.94525271654129","Good","0.91698622369163","Good"
"0.927780316844386","Good","0.764","Bad","0.89841765165329","Good","0.783870937166286","Bad"
"0.162091781174843","Bad","0.428","Bad","0.3332559466362","Bad","0.193845353515214","Bad"
"0.887650900469985","Good","0.996","Good","0.921379745006561","Good","0.897431454332321","Good"
"0.851536901908649","Good","0.972","Good","0.841172203421593","Good","0.877583200663451","Good"
"0.805808599233363","Bad","0.9","Bad","0.857521027326584","Good","0.786127922161063","Bad"
"0.813132495584995","Bad","0.966","Good","0.88043125718832","Good","0.845051085193833","Bad"
"0.912691379620692","Good","0.984","Good","0.951282672584057","Good","0.909004981354674","Good"
"0.898330747603477","Good","0.996","Good","0.940920170396566","Good","0.911509930671161","Good"
"0.837029760100761","Bad","0.824","Bad","0.774262875318527","Bad","0.785145643023803","Bad"
"0.497895760504528","Bad","0.37","Bad","0.461281776428223","Bad","0.513010588425449","Bad"
"0.855286092276068","Good","0.958","Good","0.881847515702248","Good","0.866182863760204","Good"
"0.846858567246236","Good","0.976","Good","0.826605290174484","Bad","0.85569907821601","Good"
"0.871390483368532","Good","0.98","Good","0.944476585835218","Good","0.864908134393684","Good"
"0.946020018512631","Good","0.976","Good","0.914920628070831","Good","0.944638762577449","Good"
"0.84178708268227","Bad","0.946","Bad","0.93719907104969","Good","0.824944039597882","Bad"
"0.806021432459851","Bad","0.942","Bad","0.768329635262489","Bad","0.813610628092821","Bad"
"0.843030633189974","Bad","0.99","Good","0.901278078556061","Good","0.848469343602533","Bad"
"0.883836350806125","Good","0.908","Bad","0.774479031562805","Bad","0.894531947879527","Good"
"0.87276452753681","Good","0.996","Good","0.81168669462204","Bad","0.881988809493495","Good"
"0.824684191751995","Bad","0.968","Good","0.821483120322227","Bad","0.840072664470687","Bad"
"0.839639313512917","Bad","0.934","Bad","0.837920412421227","Good","0.838387386965603","Bad"
"0.860993528813872","Good","0.97","Good","0.879561193287373","Good","0.877333344449615","Good"
"0.819477091884916","Bad","0.942","Bad","0.814371913671494","Bad","0.844559005643587","Bad"
"0.828214813021074","Bad","0.986","Good","0.827443495392799","Bad","0.83005703270336","Bad"
"0.908656823310203","Good","0.914","Bad","0.952783856540918","Good","0.878399239945877","Good"
"0.817676210440691","Bad","0.784","Bad","0.844627305865288","Good","0.817051486870726","Bad"
"0.893715966912017","Good","0.97","Good","0.934703834354877","Good","0.874048220235431","Good"
"0.874762422400191","Good","0.944","Bad","0.832524374127388","Bad","0.890676238526116","Good"
"0.943415930025675","Good","0.994","Good","0.944392442703247","Good","0.93771411867844","Good"
"0.710375676344762","Bad","0.61","Bad","0.632434099912643","Bad","0.617315116094216","Bad"
"0.93003602597583","Good","0.956","Good","0.837106958031654","Good","0.930947988702181","Good"
"0.15480528719038","Bad","0.078","Bad","0.137569963932037","Bad","0.14978240909685","Bad"
"0.802953517485368","Bad","0.96","Good","0.783077836036682","Bad","0.812089267265581","Bad"
"0.834400417718511","Bad","0.978","Good","0.822159111499786","Bad","0.840795463331396","Bad"
