"glm_scores","glm_class","rf_scores","rf_class","xgbTree_scores","xgbTree_class","nnet_scores","nnet_class"
"1","Bad","0.98","Good","0.877303898334503","Good","0.911306626792376","Good"
"1","Bad","0.992","Good","0.914110064506531","Good","0.883238233945987","Good"
"1","Bad","0.966","Good","0.928251169621944","Good","0.919873199342845","Good"
"1","Bad","0.988","Good","0.842870160937309","Good","0.870575167595962","Good"
"1","Bad","0.986","Good","0.86810190975666","Good","0.867287219609796","Good"
"1","Bad","0.97","Good","0.889982849359512","Good","0.875693237282673","Good"
"1","Bad","0.408","Bad","0.486935079097748","Bad","0.541923166757656","Bad"
"1","Bad","0.994","Good","0.912510477006435","Good","0.923632354927681","Good"
"1","Bad","0.984","Good","0.929892152547836","Good","0.890690210852819","Good"
"2.22044604925031e-16","Bad","0.99","Good","0.941365901380777","Good","0.936065740335191","Good"
"1","Bad","0.99","Good","0.937167070806026","Good","0.880396086491664","Good"
"1","Bad","0.818","Bad","0.752692818641663","Bad","0.769404868981439","Bad"
"1","Bad","0.922","Bad","0.913220874965191","Good","0.887368074071576","Good"
"2.22044604925031e-16","Bad","0.998","Good","0.947649527341127","Good","0.927401314057034","Good"
"2.22044604925031e-16","Bad","0.144","Bad","0.201614320278168","Bad","0.22955961830224","Bad"
"1","Bad","0.964","Good","0.890684105455875","Good","0.916840191641975","Good"
"2.22044604925031e-16","Bad","0.402","Bad","0.295686423778534","Bad","0.399685374526494","Bad"
"1","Bad","0.99","Good","0.88846243917942","Good","0.879720705915357","Good"
"1","Bad","0.98","Good","0.946734342724085","Good","0.924700781042492","Good"
"1","Bad","0.852","Bad","0.789333432912827","Bad","0.813612982924262","Bad"
"2.22044604925031e-16","Bad","0.418","Bad","0.280726373195648","Bad","0.253419669681949","Bad"
"1","Bad","0.908","Bad","0.843181118369102","Good","0.851324727770599","Bad"
"1","Bad","0.972","Good","0.868551626801491","Good","0.857581758705326","Good"
"2.22044604925031e-16","Bad","0.358","Bad","0.112486302852631","Bad","0.356305216059044","Bad"
"1","Bad","0.994","Good","0.88920234143734","Good","0.873986564953798","Good"
"1","Bad","0.918","Bad","0.810436487197876","Bad","0.79066042504295","Bad"
"1","Bad","0.912","Bad","0.825201690196991","Bad","0.841890806935523","Bad"
"1","Bad","0.982","Good","0.879411481320858","Good","0.869102172839462","Good"
"1","Bad","0.98","Good","0.916899278759956","Good","0.863439819251493","Good"
"1","Bad","0.952","Good","0.798458307981491","Bad","0.764040516026519","Bad"
"1","Bad","0.992","Good","0.928508631885052","Good","0.918032258883277","Good"
"1","Bad","0.968","Good","0.907636307179928","Good","0.889583776266165","Good"
"1","Bad","0.916","Bad","0.797848075628281","Bad","0.831026394360801","Bad"
"1","Bad","0.926","Bad","0.794633537530899","Bad","0.884103099560578","Good"
"1","Bad","0.962","Good","0.851029902696609","Good","0.847639574098487","Bad"
"2.22044604925031e-16","Bad","0.97","Good","0.974627926945686","Good","0.945677647576878","Good"
"1","Bad","0.97","Good","0.934704385697842","Good","0.890799757111785","Good"
"2.22044604925031e-16","Bad","0.084","Bad","0.199550747871399","Bad","0.244088160438697","Bad"
"2.22044604925031e-16","Bad","0.358","Bad","0.505519866943359","Bad","0.369656222819452","Bad"
"1","Bad","0.992","Good","0.908573538064957","Good","0.887094110573656","Good"
"2.22044604925031e-16","Bad","0.914","Bad","0.898242838680744","Good","0.881558587621156","Good"
"1","Bad","0.998","Good","0.813155084848404","Bad","0.889152176010262","Good"
"2.22044604925031e-16","Bad","0.228","Bad","0.205670952796936","Bad","0.17933654189151","Bad"
"1","Bad","0.906","Bad","0.838107630610466","Good","0.880132814555436","Good"
"1","Bad","0.97","Good","0.866797223687172","Good","0.879897575677818","Good"
"2.22044604925031e-16","Bad","0.976","Good","0.937035411596298","Good","0.934544836711127","Good"
"1","Bad","0.98","Good","0.892628766596317","Good","0.880748519653491","Good"
"1","Bad","0.988","Good","0.933773852884769","Good","0.90170643722502","Good"
"1","Bad","0.91","Bad","0.911778099834919","Good","0.86896183135166","Good"
"1","Bad","0.97","Good","0.864068567752838","Good","0.887300492878594","Good"
"1","Bad","0.754","Bad","0.725666701793671","Bad","0.664076152229788","Bad"
"1","Bad","0.962","Good","0.941605072468519","Good","0.889973650256794","Good"
"1","Bad","0.982","Good","0.865402236580849","Good","0.869380496244377","Good"
"1","Bad","0.91","Bad","0.806233689188957","Bad","0.774053121622933","Bad"
"1","Bad","0.51","Bad","0.479412019252777","Bad","0.410296614873836","Bad"
"1","Bad","0.992","Good","0.915128037333488","Good","0.904698633593987","Good"
"2.22044604925031e-16","Bad","0.654","Bad","0.508091032505035","Bad","0.532496939310951","Bad"
"2.22044604925031e-16","Bad","0.53","Bad","0.352256536483765","Bad","0.499565316507759","Bad"
"1","Bad","0.95","Good","0.875494308769703","Good","0.883886019182402","Good"
"1","Bad","0.976","Good","0.946322094649076","Good","0.872214943813207","Good"
"1","Bad","0.988","Good","0.911863528192043","Good","0.916101629774534","Good"
"1","Bad","0.988","Good","0.916792213916779","Good","0.900009000500136","Good"
"1","Bad","0.892","Bad","0.815247997641563","Bad","0.810314276443623","Bad"
"2.22044604925031e-16","Bad","0.362","Bad","0.204550683498383","Bad","0.329670641441789","Bad"
"1","Bad","0.956","Good","0.806223049759865","Bad","0.846986017469484","Bad"
"1","Bad","0.996","Good","0.936402752995491","Good","0.90886105851901","Good"
"1","Bad","0.716","Bad","0.632164627313614","Bad","0.630669510181831","Bad"
"1","Bad","0.978","Good","0.83947366476059","Good","0.821556471349699","Bad"
"1","Bad","0.486","Bad","0.337127149105072","Bad","0.36642549774856","Bad"
"1","Bad","0.988","Good","0.854233831167221","Good","0.897622864352121","Good"
"1","Bad","0.972","Good","0.87074176967144","Good","0.83991103193188","Bad"
"1","Bad","0.4","Bad","0.319842338562012","Bad","0.376684726912784","Bad"
"1","Bad","0.942","Bad","0.823667302727699","Bad","0.876241881782465","Good"
"1","Bad","0.942","Bad","0.818643629550934","Bad","0.872865538428092","Good"
"2.22044604925031e-16","Bad","0.368","Bad","0.275460362434387","Bad","0.303189757277064","Bad"
"2.22044604925031e-16","Bad","0.956","Good","0.850001379847527","Good","0.926672183285542","Good"
"1","Bad","0.726","Bad","0.710726171731949","Bad","0.70077897548061","Bad"
"2.22044604925031e-16","Bad","1","Good","0.965504612773657","Good","0.935252708159343","Good"
"1","Bad","0.358","Bad","0.341540813446045","Bad","0.398040830789377","Bad"
"1","Bad","0.96","Good","0.802066758275032","Bad","0.855357560723644","Good"
"1","Bad","0.97","Good","0.88784570991993","Good","0.891421690878609","Good"
"2.22044604925031e-16","Bad","0.308","Bad","0.149472415447235","Bad","0.16073515951201","Bad"
"1","Bad","1","Good","0.881311669945717","Good","0.887148891146565","Good"
"1","Bad","0.974","Good","0.843855053186417","Good","0.897392907697984","Good"
"1","Bad","1","Good","0.92747475206852","Good","0.898902931181044","Good"
"2.22044604925031e-16","Bad","0.378","Bad","0.373268246650696","Bad","0.365585809354628","Bad"
"1","Bad","0.99","Good","0.843348771333694","Good","0.834700026198987","Bad"
"2.22044604925031e-16","Bad","0.89","Bad","0.736554622650146","Bad","0.717829913308707","Bad"
"2.22044604925031e-16","Bad","0.038","Bad","0.0483086705207825","Bad","0.176902399425737","Bad"
"1","Bad","0.398","Bad","0.329059362411499","Bad","0.346511042479768","Bad"
"1","Bad","0.564","Bad","0.487919509410858","Bad","0.400200746129924","Bad"
"1","Bad","0.658","Bad","0.581725209951401","Bad","0.633703636233333","Bad"
"1","Bad","0.95","Good","0.821518763899803","Bad","0.848594164046897","Bad"
"1","Bad","0.996","Good","0.897955738008022","Good","0.898274333902718","Good"
"1","Bad","0.986","Good","0.859647840261459","Good","0.859485663681287","Good"
"1","Bad","0.992","Good","0.949150543659925","Good","0.915055304380201","Good"
"1","Bad","0.42","Bad","0.41997903585434","Bad","0.304490839959219","Bad"
"1","Bad","0.974","Good","0.826786354184151","Bad","0.848505950879078","Bad"
"1","Bad","0.932","Bad","0.79989618062973","Bad","0.821412256875391","Bad"
"1","Bad","0.992","Good","0.900722898542881","Good","0.902487206911165","Good"
"2.22044604925031e-16","Bad","0.324","Bad","0.468261778354645","Bad","0.450481137850996","Bad"
"1","Bad","0.956","Good","0.821996450424194","Bad","0.88553981837518","Good"
"1","Bad","0.976","Good","0.913415595889091","Good","0.894500052342658","Good"
"1","Bad","0.958","Good","0.896462321281433","Good","0.864259757861314","Good"
"1","Bad","0.738","Bad","0.685436874628067","Bad","0.663040920942497","Bad"
"1","Bad","0.89","Bad","0.911231160163879","Good","0.905236849891763","Good"
"1","Bad","0.938","Bad","0.86649326980114","Good","0.897412374259175","Good"
"2.22044604925031e-16","Bad","0.98","Good","0.933116763830185","Good","0.915899029304063","Good"
"1","Bad","0.98","Good","0.821609646081924","Bad","0.847748821174731","Bad"
"1","Bad","0.988","Good","0.904866620898247","Good","0.899444327471696","Good"
"1","Bad","0.984","Good","0.899922132492065","Good","0.863025536366499","Good"
"1","Bad","0.664","Bad","0.440444827079773","Bad","0.347537945868264","Bad"
"1","Bad","0.936","Bad","0.863738223910332","Good","0.875926226676976","Good"
"1","Bad","0.71","Bad","0.595283716917038","Bad","0.582435064519605","Bad"
"1","Bad","0.976","Good","0.900709934532642","Good","0.91073056788819","Good"
"1","Bad","0.962","Good","0.953407384455204","Good","0.881408480727351","Good"
"1","Bad","0.21","Bad","0.217661440372467","Bad","0.213621730694946","Bad"
"2.22044604925031e-16","Bad","0.26","Bad","0.333170652389526","Bad","0.442139463749927","Bad"
"1","Bad","0.98","Good","0.906172662973404","Good","0.88034500214051","Good"
"1","Bad","0.992","Good","0.944842491298914","Good","0.928217959497038","Good"
"1","Bad","0.914","Bad","0.843033954501152","Good","0.897491163339799","Good"
"1","Bad","0.984","Good","0.876946501433849","Good","0.869011260507602","Good"
"1","Bad","0.99","Good","0.781981810927391","Bad","0.906878902350355","Good"
"2.22044604925031e-16","Bad","0.996","Good","0.956116884946823","Good","0.942302785774635","Good"
"1","Bad","0.978","Good","0.773622214794159","Bad","0.813100560838426","Bad"
"1","Bad","0.968","Good","0.790499836206436","Bad","0.884880959206922","Good"
"1","Bad","0.996","Good","0.944835260510445","Good","0.923326469165636","Good"
"1","Bad","0.806","Bad","0.76272240281105","Bad","0.786490888851144","Bad"
"1","Bad","0.928","Bad","0.791136503219604","Bad","0.795813507097181","Bad"
"1","Bad","0.998","Good","0.943074833601713","Good","0.913259187476817","Good"
"2.22044604925031e-16","Bad","0.256","Bad","0.238405227661133","Bad","0.2756796247969","Bad"
"2.22044604925031e-16","Bad","0.394","Bad","0.22796905040741","Bad","0.254123018618709","Bad"
"1","Bad","0.984","Good","0.939953330904245","Good","0.94880886981108","Good"
"1","Bad","0.99","Good","0.809687480330467","Bad","0.91953170855366","Good"
"1","Bad","0.982","Good","0.848197355866432","Good","0.860288576151654","Good"
"1","Bad","0.97","Good","0.923218175768852","Good","0.920395548183949","Good"
"1","Bad","0.94","Bad","0.847643494606018","Good","0.830865456448161","Bad"
"1","Bad","0.93","Bad","0.887519314885139","Good","0.872128807414991","Good"
"1","Bad","0.988","Good","0.88893249630928","Good","0.882531883368894","Good"
"1","Bad","0.77","Bad","0.856879323720932","Good","0.884642683419445","Good"
"1","Bad","0.962","Good","0.877437755465508","Good","0.878743329959278","Good"
"1","Bad","0.962","Good","0.849073946475983","Good","0.929451122385337","Good"
"1","Bad","1","Good","0.955847427248955","Good","0.925799368030139","Good"
"1","Bad","0.968","Good","0.900770805776119","Good","0.892196739724316","Good"
"1","Bad","0.936","Bad","0.786096855998039","Bad","0.888624980611652","Good"
"1","Bad","0.738","Bad","0.520065724849701","Bad","0.47281835827881","Bad"
"1","Bad","0.972","Good","0.838154286146164","Good","0.889266636972117","Good"
"1","Bad","0.272","Bad","0.287666380405426","Bad","0.344047407547528","Bad"
"1","Bad","0.986","Good","0.841017410159111","Good","0.828374734156381","Bad"
"2.22044604925031e-16","Bad","0.994","Good","0.979189870879054","Good","0.945661740777122","Good"
"1","Bad","0.97","Good","0.909762114286423","Good","0.815788253525022","Bad"
"1","Bad","0.964","Good","0.927529439330101","Good","0.888436450612","Good"
"1","Bad","0.928","Bad","0.848950326442719","Good","0.859592821082372","Good"
"1","Bad","0.964","Good","0.840380266308784","Good","0.85206827557669","Bad"
"1","Bad","0.968","Good","0.933867782354355","Good","0.89740525098814","Good"
"1","Bad","1","Good","0.918218322098255","Good","0.913160901990033","Good"
"2.22044604925031e-16","Bad","0.39","Bad","0.276215016841888","Bad","0.393241435330551","Bad"
"1","Bad","0.966","Good","0.868909388780594","Good","0.890866436687731","Good"
"1","Bad","0.954","Good","0.851280331611633","Good","0.868458172786956","Good"
"1","Bad","0.986","Good","0.952473059296608","Good","0.915238964605794","Good"
"1","Bad","0.996","Good","0.927107557654381","Good","0.876304216573296","Good"
"1","Bad","0.968","Good","0.924570389091969","Good","0.909321814491059","Good"
"1","Bad","0.946","Good","0.881574831902981","Good","0.923084609738819","Good"
"1","Bad","0.906","Bad","0.837129354476929","Good","0.909054182307444","Good"
"1","Bad","0.536","Bad","0.573506623506546","Bad","0.665251430901183","Bad"
"1","Bad","0.98","Good","0.920549109578133","Good","0.901033763736271","Good"
"1","Bad","0.92","Bad","0.790579587221146","Bad","0.829898996860866","Bad"
"1","Bad","0.994","Good","0.90709874778986","Good","0.87324993640081","Good"
"1","Bad","0.974","Good","0.849599182605743","Good","0.863858305060418","Good"
"1","Bad","0.942","Bad","0.809804752469063","Bad","0.819075564981961","Bad"
"1","Bad","0.912","Bad","0.820711091160774","Bad","0.855885641117356","Good"
"1","Bad","0.722","Bad","0.647524476051331","Bad","0.602768298052177","Bad"
"2.22044604925031e-16","Bad","0.964","Good","0.900468043982983","Good","0.91055218201047","Good"
"1","Bad","0.99","Good","0.938102535903454","Good","0.910707610092922","Good"
"1","Bad","0.888","Bad","0.875706262886524","Good","0.896805397675683","Good"
"1","Bad","0.946","Good","0.838601723313332","Good","0.886316939006008","Good"
"2.22044604925031e-16","Bad","0.562","Bad","0.600054860115051","Bad","0.690679417283646","Bad"
"1","Bad","0.906","Bad","0.848372891545296","Good","0.825262982181956","Bad"
"1","Bad","0.884","Bad","0.868785947561264","Good","0.876646682793764","Good"
"1","Bad","0.946","Good","0.863789364695549","Good","0.901252556420852","Good"
"1","Bad","0.984","Good","0.926762267947197","Good","0.915056655500536","Good"
"2.22044604925031e-16","Bad","0.494","Bad","0.504500299692154","Bad","0.549361310508014","Bad"
"1","Bad","0.966","Good","0.861070737242699","Good","0.861020177288032","Good"
"1","Bad","0.994","Good","0.940798729658127","Good","0.912997950998173","Good"
"1","Bad","0.96","Good","0.884964928030968","Good","0.883161340393378","Good"
"1","Bad","0.724","Bad","0.625735014677048","Bad","0.682199583149207","Bad"
"1","Bad","0.498","Bad","0.446773052215576","Bad","0.474150645291978","Bad"
"1","Bad","0.95","Good","0.870982825756073","Good","0.900162136960667","Good"
"1","Bad","0.99","Good","0.92788640409708","Good","0.889922861391662","Good"
"1","Bad","0.978","Good","0.843400612473488","Good","0.86756215953477","Good"
"1","Bad","0.996","Good","0.924104288220406","Good","0.885590895673533","Good"
"1","Bad","0.992","Good","0.940019801259041","Good","0.913651594342575","Good"
"2.22044604925031e-16","Bad","0.266","Bad","0.169398605823517","Bad","0.155611901079141","Bad"
"2.22044604925031e-16","Bad","0.922","Bad","0.803479537367821","Bad","0.909757132878727","Good"
"1","Bad","0.978","Good","0.846286654472351","Good","0.875840529669227","Good"
"1","Bad","0.992","Good","0.97559280693531","Good","0.905005641114256","Good"
"1","Bad","0.992","Good","0.960482690483332","Good","0.958947463296892","Good"
"1","Bad","0.978","Good","0.885717488825321","Good","0.897713413457561","Good"
"1","Bad","0.416","Bad","0.409637331962585","Bad","0.325491647225583","Bad"
"2.22044604925031e-16","Bad","0.854","Bad","0.933317773044109","Good","0.781606065528256","Bad"
"1","Bad","0.984","Good","0.983572954311967","Good","0.897809407553196","Good"
"1","Bad","0.97","Good","0.82837076485157","Bad","0.877835050406943","Good"
"1","Bad","0.928","Bad","0.898568905889988","Good","0.860491325312108","Good"
"1","Bad","0.994","Good","0.967544671148062","Good","0.929902910186512","Good"
"1","Bad","0.986","Good","0.915733978152275","Good","0.912024236764076","Good"
"1","Bad","0.99","Good","0.852969795465469","Good","0.854939906833101","Good"
"1","Bad","0.958","Good","0.855412855744362","Good","0.828068847072288","Bad"
"2.22044604925031e-16","Bad","0.376","Bad","0.385090053081512","Bad","0.423168786736491","Bad"
"1","Bad","0.994","Good","0.907330587506294","Good","0.871519250962678","Good"
"1","Bad","0.99","Good","0.914727956056595","Good","0.897857100909456","Good"
"1","Bad","0.528","Bad","0.509734570980072","Bad","0.605240839274714","Bad"
"1","Bad","0.98","Good","0.871155053377151","Good","0.865206967832351","Good"
"1","Bad","0.972","Good","0.867112129926682","Good","0.858633271482847","Good"
"1","Bad","0.962","Good","0.787016972899437","Bad","0.814294336904667","Bad"
"1","Bad","0.28","Bad","0.534997195005417","Bad","0.418644307247989","Bad"
"1","Bad","0.94","Bad","0.831026315689087","Bad","0.852049108229837","Bad"
"2.22044604925031e-16","Bad","0.996","Good","0.962230440229177","Good","0.939034051781347","Good"
"1","Bad","0.28","Bad","0.37533962726593","Bad","0.339212474239241","Bad"
"1","Bad","0.96","Good","0.915440402925014","Good","0.914637411556529","Good"
"1","Bad","0.99","Good","0.945175837725401","Good","0.915023660064056","Good"
"1","Bad","0.988","Good","0.864063948392868","Good","0.861673216780351","Good"
"1","Bad","0.95","Good","0.896242901682854","Good","0.897249510729793","Good"
"1","Bad","0.826","Bad","0.848471462726593","Good","0.799015779281191","Bad"
"1","Bad","0.65","Bad","0.529468357563019","Bad","0.440259945369457","Bad"
"1","Bad","0.97","Good","0.900067962706089","Good","0.827962100728236","Bad"
"1","Bad","0.976","Good","0.944160856306553","Good","0.892345263465351","Good"
"1","Bad","0.994","Good","0.895580053329468","Good","0.857920514948959","Good"
"1","Bad","0.984","Good","0.876508362591267","Good","0.859369716799415","Good"
"2.22044604925031e-16","Bad","0.996","Good","0.970594933256507","Good","0.937127922636624","Good"
"2.22044604925031e-16","Bad","0.996","Good","0.948794793337584","Good","0.931071335124006","Good"
"1","Bad","0.93","Bad","0.750989198684692","Bad","0.855467508124792","Good"
"1","Bad","0.542","Bad","0.458981215953827","Bad","0.501719758083305","Bad"
"1","Bad","0.762","Bad","0.724940598011017","Bad","0.667833707068668","Bad"
"2.22044604925031e-16","Bad","0.72","Bad","0.701866447925568","Bad","0.549944397738096","Bad"
"1","Bad","0.97","Good","0.916209511458874","Good","0.94468840703614","Good"
"1","Bad","0.992","Good","0.836876302957535","Bad","0.852006423611129","Bad"
"1","Bad","0.994","Good","0.943749036639929","Good","0.912937292697559","Good"
"1","Bad","0.496","Bad","0.596175104379654","Bad","0.423960756048159","Bad"
"1","Bad","0.994","Good","0.914741232991219","Good","0.885582459350351","Good"
"1","Bad","0.874","Bad","0.864969208836555","Good","0.687712788249869","Bad"
"1","Bad","0.982","Good","0.944629546254873","Good","0.869119036667745","Good"
"1","Bad","0.946","Good","0.938595596700907","Good","0.949492094843784","Good"
"1","Bad","0.966","Good","0.91272958368063","Good","0.892524216851564","Good"
"1","Bad","0.944","Bad","0.871379852294922","Good","0.84501339965568","Bad"
"1","Bad","0.97","Good","0.911907777190208","Good","0.906720124438933","Good"
"1","Bad","0.912","Bad","0.837878704071045","Good","0.914696983919458","Good"
"1","Bad","0.958","Good","0.87732245773077","Good","0.845271212250814","Bad"
"1","Bad","0.966","Good","0.947507835924625","Good","0.909655335913202","Good"
"1","Bad","0.91","Bad","0.812217324972153","Bad","0.797895991989048","Bad"
"1","Bad","0.992","Good","0.933413431048393","Good","0.910440853256801","Good"
"1","Bad","0.974","Good","0.786740079522133","Bad","0.830014608640588","Bad"
"1","Bad","0.982","Good","0.881770364940166","Good","0.876365452625545","Good"
"2.22044604925031e-16","Bad","0.384","Bad","0.458723664283752","Bad","0.428747268629254","Bad"
"1","Bad","0.978","Good","0.931411743164062","Good","0.905229590534293","Good"
"2.22044604925031e-16","Bad","0.116","Bad","0.124885499477386","Bad","0.258895387526764","Bad"
"1","Bad","0.968","Good","0.924951873719692","Good","0.92243710891848","Good"
"1","Bad","0.996","Good","0.947223514318466","Good","0.911570293340102","Good"
"1","Bad","0.78","Bad","0.73438349366188","Bad","0.703154969907863","Bad"
"1","Bad","0.966","Good","0.890794187784195","Good","0.919044696792039","Good"
"2.22044604925031e-16","Bad","0.928","Bad","0.927516154944897","Good","0.914372338989377","Good"
"1","Bad","0.978","Good","0.863965660333633","Good","0.869460893932178","Good"
"1","Bad","0.966","Good","0.867530584335327","Good","0.885248892461821","Good"
"1","Bad","0.95","Good","0.929615244269371","Good","0.911333532785017","Good"
"1","Bad","0.976","Good","0.87541501224041","Good","0.892737422732853","Good"
"1","Bad","0.768","Bad","0.844769924879074","Good","0.662469670384302","Bad"
"1","Bad","0.88","Bad","0.850151315331459","Good","0.826753428225929","Bad"
"1","Bad","0.43","Bad","0.473564028739929","Bad","0.476936769387553","Bad"
"1","Bad","0.994","Good","0.8333560526371","Bad","0.834364766605288","Bad"
"1","Bad","0.248","Bad","0.299758076667786","Bad","0.349693558948879","Bad"
"1","Bad","0.972","Good","0.92948629707098","Good","0.941980400135204","Good"
"1","Bad","0.996","Good","0.938459776341915","Good","0.890736700735667","Good"
"1","Bad","0.982","Good","0.955521292984486","Good","0.951045099909698","Good"
"2.22044604925031e-16","Bad","0.882","Bad","0.912233479321003","Good","0.877494499519149","Good"
"1","Bad","0.982","Good","0.923096023499966","Good","0.900764439152137","Good"
"1","Bad","0.996","Good","0.992745599709451","Good","0.931761302873327","Good"
"1","Bad","0.97","Good","0.856818482279778","Good","0.860674026905246","Good"
"1","Bad","0.88","Bad","0.861406773328781","Good","0.853015070399559","Good"
"1","Bad","0.994","Good","0.900591805577278","Good","0.885931776107783","Good"
"1","Bad","0.998","Good","0.904329068958759","Good","0.90121649506493","Good"
"1","Bad","0.97","Good","0.910212762653828","Good","0.876551413413008","Good"
"1","Bad","0.962","Good","0.877014450728893","Good","0.842124206628863","Bad"
"1","Bad","0.998","Good","0.959367349743843","Good","0.930758263503513","Good"
"1","Bad","0.978","Good","0.872747108340263","Good","0.866510808428341","Good"
"1","Bad","0.426","Bad","0.39909690618515","Bad","0.383119319230438","Bad"
"1","Bad","0.988","Good","0.954261649399996","Good","0.920932496131892","Good"
"1","Bad","0.988","Good","0.936004407703876","Good","0.871754223175575","Good"
