"glm_scores","glm_class","rf_scores","rf_class","xgbTree_scores","xgbTree_class","nnet_scores","nnet_class"
"1","Bad","0.994","Good","0.924320816993713","Good","0.92090526496132","Good"
"1","Bad","0.976","Good","0.879888437688351","Good","0.869521173641096","Good"
"1","Bad","0.982","Good","0.92558391392231","Good","0.900870674065021","Good"
"1","Bad","0.976","Good","0.849197372794151","Good","0.86794152617268","Good"
"2.22044604925031e-16","Bad","0.24","Bad","0.245068073272705","Bad","0.350578500809641","Bad"
"1","Bad","0.964","Good","0.882687613368034","Good","0.852783641120427","Good"
"2.22044604925031e-16","Bad","0.55","Bad","0.681830406188965","Bad","0.356769989657708","Bad"
"1","Bad","0.924","Bad","0.920444928109646","Good","0.908253704615355","Good"
"2.22044604925031e-16","Bad","0.512","Bad","0.434802711009979","Bad","0.596766934350181","Bad"
"1","Bad","0.9","Bad","0.857765972614288","Good","0.852481723225319","Good"
"1","Bad","0.956","Good","0.865842327475548","Good","0.854352822030205","Good"
"1","Bad","0.984","Good","0.973165202885866","Good","0.924441432104235","Good"
"1","Bad","0.996","Good","0.95858870446682","Good","0.927319847624114","Good"
"1","Bad","0.986","Good","0.837531328201294","Good","0.843758970970956","Bad"
"1","Bad","0.98","Good","0.934667855501175","Good","0.915497947883669","Good"
"1","Bad","0.796","Bad","0.757747650146484","Bad","0.747448712407055","Bad"
"2.22044604925031e-16","Bad","0.454","Bad","0.479782164096832","Bad","0.428197727898361","Bad"
"1","Bad","0.928","Bad","0.933529026806355","Good","0.89202234816708","Good"
"1","Bad","0.348","Bad","0.323737740516663","Bad","0.412917863246253","Bad"
"1","Bad","0.428","Bad","0.416004180908203","Bad","0.405915195916205","Bad"
"2.22044604925031e-16","Bad","0.486","Bad","0.204069077968597","Bad","0.213287970047991","Bad"
"1","Bad","0.408","Bad","0.374929308891296","Bad","0.319108236728512","Bad"
"1","Bad","0.988","Good","0.870838105678558","Good","0.903479202439336","Good"
"1","Bad","0.994","Good","0.97443975508213","Good","0.930631249191655","Good"
"1","Bad","0.996","Good","0.939337495714426","Good","0.895827355693447","Good"
"1","Bad","0.982","Good","0.887604482471943","Good","0.904251478740032","Good"
"1","Bad","0.986","Good","0.843862786889076","Good","0.870786540247106","Good"
"1","Bad","0.384","Bad","0.584036737680435","Bad","0.34367776540982","Bad"
"1","Bad","0.966","Good","0.935982652008533","Good","0.899250245993819","Good"
"1","Bad","0.994","Good","0.942175403237343","Good","0.884512357349441","Good"
"1","Bad","0.718","Bad","0.65868204832077","Bad","0.708786490322728","Bad"
"1","Bad","0.996","Good","0.897202461957932","Good","0.874134802989724","Good"
"1","Bad","0.832","Bad","0.833683729171753","Good","0.716622757136703","Bad"
"1","Bad","0.998","Good","0.922743812203407","Good","0.922207758719702","Good"
"1","Bad","0.85","Bad","0.877738229930401","Good","0.825945751770564","Bad"
"1","Bad","0.958","Good","0.875728167593479","Good","0.865591434561497","Good"
"1","Bad","0.964","Good","0.964246496558189","Good","0.916652314136863","Good"
"1","Bad","0.934","Bad","0.787062242627144","Bad","0.823910774267634","Bad"
"1","Bad","0.976","Good","0.93614324182272","Good","0.958376190430235","Good"
"1","Bad","0.352","Bad","0.235074579715729","Bad","0.361020615660807","Bad"
"1","Bad","0.998","Good","0.913516514003277","Good","0.897285016505711","Good"
"1","Bad","0.892","Bad","0.684812098741531","Bad","0.825335163457175","Bad"
"1","Bad","0.974","Good","0.819361120462418","Bad","0.847639018101061","Bad"
"2.22044604925031e-16","Bad","0.95","Good","0.841751828789711","Good","0.913166827776133","Good"
"1","Bad","0.934","Bad","0.823735862970352","Bad","0.816589260755721","Bad"
"2.22044604925031e-16","Bad","0.994","Good","0.980110820382833","Good","0.940112015630734","Good"
"1","Bad","0.864","Bad","0.748766213655472","Bad","0.747447739703654","Bad"
"2.22044604925031e-16","Bad","0.778","Bad","0.775065317749977","Bad","0.874533413488077","Good"
"1","Bad","0.906","Bad","0.891510777175426","Good","0.936379042421205","Good"
"1","Bad","0.938","Bad","0.941855322569609","Good","0.896948123820584","Good"
"1","Bad","0.992","Good","0.940079987049103","Good","0.907804964753313","Good"
"1","Bad","0.978","Good","0.863199651241302","Good","0.885281403423679","Good"
"1","Bad","0.984","Good","0.96102499216795","Good","0.912730640640838","Good"
"2.22044604925031e-16","Bad","0.996","Good","0.948607437312603","Good","0.93825931266712","Good"
"2.22044604925031e-16","Bad","0.99","Good","0.908493407070637","Good","0.913232196268488","Good"
"1","Bad","0.982","Good","0.886153616011143","Good","0.875528834952698","Good"
"1","Bad","0.984","Good","0.928542040288448","Good","0.901577232215522","Good"
"1","Bad","0.994","Good","0.943029124289751","Good","0.899331855837757","Good"
"1","Bad","0.928","Bad","0.9368651881814","Good","0.864998583128304","Good"
"1","Bad","0.95","Good","0.93487611413002","Good","0.921381041963074","Good"
"1","Bad","0.954","Good","0.871034622192383","Good","0.898429792536277","Good"
"1","Bad","0.988","Good","0.958377409726381","Good","0.905332502206753","Good"
"1","Bad","0.978","Good","0.965547949075699","Good","0.893001155166648","Good"
"2.22044604925031e-16","Bad","0.672","Bad","0.664317756891251","Bad","0.694533948275078","Bad"
"1","Bad","0.96","Good","0.836307138204575","Good","0.851489340027694","Good"
"1","Bad","0.77","Bad","0.61465921998024","Bad","0.663944461127703","Bad"
"1","Bad","0.412","Bad","0.452830791473389","Bad","0.530048375090694","Bad"
"1","Bad","0.992","Good","0.930273056030273","Good","0.914049674677513","Good"
"2.22044604925031e-16","Bad","0.396","Bad","0.467252612113953","Bad","0.429257058970076","Bad"
"1","Bad","0.412","Bad","0.385779798030853","Bad","0.340414083089571","Bad"
"1","Bad","0.972","Good","0.923627257347107","Good","0.922294077406402","Good"
"1","Bad","0.914","Bad","0.89985079318285","Good","0.889986567807543","Good"
"1","Bad","0.676","Bad","0.695425927639008","Bad","0.628523473187834","Bad"
"1","Bad","0.77","Bad","0.745452135801315","Bad","0.690489696072283","Bad"
"1","Bad","0.972","Good","0.798419505357742","Bad","0.888280629570401","Good"
"1","Bad","0.856","Bad","0.797265097498894","Bad","0.728578225414474","Bad"
"2.22044604925031e-16","Bad","0.894","Bad","0.900686860084534","Good","0.919606230880803","Good"
"1","Bad","0.954","Good","0.865550726652145","Good","0.835141710400947","Bad"
"1","Bad","0.678","Bad","0.637833476066589","Bad","0.658610072650256","Bad"
"2.22044604925031e-16","Bad","0.992","Good","0.906551375985146","Good","0.932380441494757","Good"
"1","Bad","0.68","Bad","0.58318105340004","Bad","0.652213352818985","Bad"
"2.22044604925031e-16","Bad","0.15","Bad","0.210458338260651","Bad","0.207303701968919","Bad"
"1","Bad","0.974","Good","0.862958177924156","Good","0.909921563408594","Good"
"1","Bad","0.992","Good","0.890943393111229","Good","0.897948203054391","Good"
"2.22044604925031e-16","Bad","0.998","Good","0.944131691008806","Good","0.939184528608981","Good"
"1","Bad","0.986","Good","0.799001380801201","Bad","0.925117614744244","Good"
"2.22044604925031e-16","Bad","0.932","Bad","0.900074139237404","Good","0.900272388740128","Good"
"1","Bad","0.986","Good","0.896796219050884","Good","0.876597733157472","Good"
"1","Bad","0.946","Good","0.838492050766945","Good","0.84097712693294","Bad"
"1","Bad","0.968","Good","0.912296146154404","Good","0.85512561288897","Good"
"1","Bad","0.986","Good","0.922821059823036","Good","0.90070317471774","Good"
"2.22044604925031e-16","Bad","0.982","Good","0.945966511964798","Good","0.934323091723278","Good"
"2.22044604925031e-16","Bad","0.172","Bad","0.200334489345551","Bad","0.228462116082495","Bad"
"1","Bad","0.746","Bad","0.575929075479507","Bad","0.598661640297862","Bad"
"1","Bad","0.978","Good","0.817888543009758","Bad","0.853295108833906","Good"
"1","Bad","0.922","Bad","0.851696625351906","Good","0.812573380115579","Bad"
"1","Bad","0.978","Good","0.837167128920555","Good","0.852643954309259","Good"
"1","Bad","0.404","Bad","0.351304292678833","Bad","0.300757502298702","Bad"
"1","Bad","0.868","Bad","0.686680406332016","Bad","0.728961617709407","Bad"
"1","Bad","0.914","Bad","0.725054413080215","Bad","0.844977483152242","Bad"
"2.22044604925031e-16","Bad","0.514","Bad","0.791397109627724","Bad","0.721753106588374","Bad"
"2.22044604925031e-16","Bad","0.62","Bad","0.656942784786224","Bad","0.595940936386965","Bad"
"1","Bad","0.598","Bad","0.594314694404602","Bad","0.626719730286129","Bad"
"1","Bad","0.984","Good","0.849740475416183","Good","0.877489452859541","Good"
"1","Bad","0.932","Bad","0.750710934400558","Bad","0.880122431383982","Good"
"1","Bad","0.972","Good","0.799581065773964","Bad","0.895333479974239","Good"
"1","Bad","0.974","Good","0.981822812929749","Good","0.946894074789665","Good"
"1","Bad","0.854","Bad","0.772267609834671","Bad","0.757990476291904","Bad"
"1","Bad","0.996","Good","0.950449280440807","Good","0.92257794071999","Good"
"2.22044604925031e-16","Bad","0.314","Bad","0.374054074287415","Bad","0.225376259940725","Bad"
"1","Bad","0.992","Good","0.896684385836124","Good","0.884796389461631","Good"
"1","Bad","0.992","Good","0.9120704382658","Good","0.885043274424853","Good"
"1","Bad","0.996","Good","0.980657886713743","Good","0.895625775863046","Good"
"1","Bad","0.958","Good","0.839407622814178","Good","0.816734596689237","Bad"
"1","Bad","0.994","Good","0.828145354986191","Bad","0.878271420335966","Good"
"1","Bad","0.964","Good","0.854461416602135","Good","0.82657562507036","Bad"
"2.22044604925031e-16","Bad","0.996","Good","0.962132666260004","Good","0.926436253659843","Good"
"2.22044604925031e-16","Bad","0.268","Bad","0.415706992149353","Bad","0.346970040908309","Bad"
"1","Bad","0.928","Bad","0.871437102556229","Good","0.915138018780283","Good"
"1","Bad","0.976","Good","0.857385203242302","Good","0.876694177719879","Good"
"2.22044604925031e-16","Bad","0.748","Bad","0.794014781713486","Bad","0.819361308523508","Bad"
"1","Bad","0.988","Good","0.934907138347626","Good","0.895535839103106","Good"
"1","Bad","0.984","Good","0.879985302686691","Good","0.880093461917904","Good"
"1","Bad","0.996","Good","0.917159229516983","Good","0.906286457967516","Good"
"1","Bad","0.97","Good","0.80828720331192","Bad","0.822424324183912","Bad"
"1","Bad","0.986","Good","0.950344957411289","Good","0.927440735488234","Good"
"1","Bad","0.652","Bad","0.541923224925995","Bad","0.444339425837789","Bad"
"1","Bad","0.974","Good","0.937248632311821","Good","0.931910527197961","Good"
"1","Bad","0.98","Good","0.953948073089123","Good","0.902163523800416","Good"
"1","Bad","0.932","Bad","0.931030869483948","Good","0.903567044635342","Good"
"1","Bad","0.966","Good","0.809814155101776","Bad","0.802225467075934","Bad"
"1","Bad","0.742","Bad","0.596322000026703","Bad","0.634850038211897","Bad"
"1","Bad","0.996","Good","0.94925157353282","Good","0.912182760038338","Good"
"2.22044604925031e-16","Bad","0.29","Bad","0.217508435249329","Bad","0.168510017131619","Bad"
"1","Bad","0.978","Good","0.841329842805862","Good","0.869343485114318","Good"
"1","Bad","0.972","Good","0.846613064408302","Good","0.905276808965187","Good"
"1","Bad","0.966","Good","0.863676145672798","Good","0.880056396082211","Good"
"1","Bad","0.974","Good","0.872833237051964","Good","0.864193158260126","Good"
"1","Bad","0.99","Good","0.914847604930401","Good","0.907418270281979","Good"
"1","Bad","0.954","Good","0.90300015360117","Good","0.895885489387367","Good"
"1","Bad","0.986","Good","0.929600827395916","Good","0.869889102138317","Good"
"1","Bad","0.994","Good","0.916791088879108","Good","0.87679396756343","Good"
"1","Bad","0.968","Good","0.795195266604424","Bad","0.841970746764594","Bad"
"1","Bad","0.82","Bad","0.858333244919777","Good","0.763946412234671","Bad"
"1","Bad","0.882","Bad","0.771872863173485","Bad","0.807475917613938","Bad"
"2.22044604925031e-16","Bad","0.218","Bad","0.295326113700867","Bad","0.298766403570933","Bad"
"1","Bad","0.962","Good","0.890705205500126","Good","0.89172822921843","Good"
"1","Bad","0.864","Bad","0.833431914448738","Good","0.791989133903409","Bad"
"1","Bad","1","Good","0.912906378507614","Good","0.891915250262623","Good"
"1","Bad","0.97","Good","0.839196935296059","Good","0.876176964816987","Good"
"1","Bad","0.964","Good","0.93507757037878","Good","0.915644957388107","Good"
"1","Bad","0.986","Good","0.933555223047733","Good","0.92775444572183","Good"
"2.22044604925031e-16","Bad","0.998","Good","0.974657945334911","Good","0.93478919945288","Good"
"1","Bad","0.988","Good","0.854181960225105","Good","0.898579807057378","Good"
"2.22044604925031e-16","Bad","0.51","Bad","0.669108659029007","Bad","0.678768894931004","Bad"
"1","Bad","0.972","Good","0.896336384117603","Good","0.901411980107137","Good"
"1","Bad","0.988","Good","0.856285378336906","Good","0.885433154694456","Good"
"1","Bad","0.626","Bad","0.604107022285461","Bad","0.558996708073406","Bad"
"2.22044604925031e-16","Bad","0.972","Good","0.948380883783102","Good","0.928454027319658","Good"
"1","Bad","0.906","Bad","0.802229955792427","Bad","0.848898675529763","Bad"
"1","Bad","0.332","Bad","0.452757954597473","Bad","0.416946079781979","Bad"
"1","Bad","0.978","Good","0.82298980653286","Bad","0.865195664322889","Good"
"1","Bad","0.984","Good","0.942760720849037","Good","0.922852028050633","Good"
"1","Bad","0.958","Good","0.878365755081177","Good","0.870118833480281","Good"
"1","Bad","0.992","Good","0.921207539737225","Good","0.88845071758118","Good"
"1","Bad","0.986","Good","0.850204139947891","Good","0.854572834568302","Good"
"1","Bad","0.968","Good","0.856155335903168","Good","0.85169734305024","Good"
"1","Bad","0.994","Good","0.937374830245972","Good","0.913043258253296","Good"
"1","Bad","0.982","Good","0.865051060914993","Good","0.855359318752711","Good"
"1","Bad","0.996","Good","0.948835425078869","Good","0.922335462355977","Good"
"2.22044604925031e-16","Bad","0.128","Bad","0.141768515110016","Bad","0.165599819744694","Bad"
"2.22044604925031e-16","Bad","0.416","Bad","0.397705078125","Bad","0.384640478814911","Bad"
"1","Bad","0.996","Good","0.991332228295505","Good","0.928839972036035","Good"
"1","Bad","0.996","Good","0.947867650538683","Good","0.913799459462707","Good"
"2.22044604925031e-16","Bad","0.122","Bad","0.219652712345123","Bad","0.225381092443576","Bad"
"1","Bad","0.998","Good","0.936613216996193","Good","0.914381889454538","Good"
"1","Bad","0.956","Good","0.867462158203125","Good","0.84878588843732","Bad"
"1","Bad","0.884","Bad","0.782767221331596","Bad","0.83559752519399","Bad"
"1","Bad","0.666","Bad","0.553916335105896","Bad","0.534583698312583","Bad"
"2.22044604925031e-16","Bad","0.254","Bad","0.203233242034912","Bad","0.1936481463127","Bad"
"2.22044604925031e-16","Bad","0.246","Bad","0.331685066223145","Bad","0.264086962208072","Bad"
"1","Bad","0.982","Good","0.922448083758354","Good","0.886172880032518","Good"
"1","Bad","0.968","Good","0.87183541059494","Good","0.868766300351451","Good"
"1","Bad","0.992","Good","0.927019879221916","Good","0.89189684161654","Good"
"1","Bad","0.964","Good","0.807633772492409","Bad","0.90796254264327","Good"
"1","Bad","0.782","Bad","0.678748428821564","Bad","0.659561557661427","Bad"
"2.22044604925031e-16","Bad","0.424","Bad","0.397278428077698","Bad","0.464939088764288","Bad"
"1","Bad","0.674","Bad","0.467895209789276","Bad","0.703687898106431","Bad"
"2.22044604925031e-16","Bad","0.264","Bad","0.229345083236694","Bad","0.1736941239556","Bad"
"2.22044604925031e-16","Bad","0.606","Bad","0.37340372800827","Bad","0.426898655771334","Bad"
"1","Bad","0.998","Good","0.919360645115376","Good","0.924300523428501","Good"
"1","Bad","0.922","Bad","0.857635617256165","Good","0.886319457607186","Good"
"1","Bad","0.968","Good","0.92552937567234","Good","0.889136358350601","Good"
"2.22044604925031e-16","Bad","0.49","Bad","0.412602961063385","Bad","0.536377028831783","Bad"
"2.22044604925031e-16","Bad","0.672","Bad","0.630864322185516","Bad","0.725372153441554","Bad"
"1","Bad","0.942","Bad","0.895870707929134","Good","0.872973893649037","Good"
"2.22044604925031e-16","Bad","0.99","Good","0.937339916825294","Good","0.924898145230952","Good"
"1","Bad","0.964","Good","0.904486112296581","Good","0.850101793400254","Good"
"1","Bad","0.926","Bad","0.824653476476669","Bad","0.902429805254352","Good"
"2.22044604925031e-16","Bad","0.998","Good","0.959827501326799","Good","0.94229048587429","Good"
"1","Bad","0.97","Good","0.879789568483829","Good","0.888808598240508","Good"
"1","Bad","0.98","Good","0.931869313120842","Good","0.893171436371977","Good"
"1","Bad","0.994","Good","0.892048098146915","Good","0.876060481664338","Good"
"1","Bad","0.958","Good","0.867777317762375","Good","0.825650876041199","Bad"
"2.22044604925031e-16","Bad","0.462","Bad","0.421235322952271","Bad","0.466179229882282","Bad"
"1","Bad","0.972","Good","0.875330999493599","Good","0.893424388009617","Good"
"1","Bad","0.982","Good","0.952328268438578","Good","0.903636234999728","Good"
"1","Bad","0.994","Good","0.922667220234871","Good","0.898613415634063","Good"
"1","Bad","0.978","Good","0.869091808795929","Good","0.854843273800509","Good"
"1","Bad","0.958","Good","0.855348691344261","Good","0.872930083487655","Good"
"1","Bad","0.992","Good","0.920680783689022","Good","0.879327660221761","Good"
"2.22044604925031e-16","Bad","0.998","Good","0.950779624283314","Good","0.949924393546706","Good"
"1","Bad","0.998","Good","0.947817910462618","Good","0.899672110653562","Good"
"1","Bad","0.552","Bad","0.389395833015442","Bad","0.266951845164077","Bad"
"1","Bad","0.98","Good","0.844656303524971","Good","0.863106636519755","Good"
"2.22044604925031e-16","Bad","0.704","Bad","0.56709823012352","Bad","0.573219671337649","Bad"
"1","Bad","0.996","Good","0.93763867393136","Good","0.916374231031726","Good"
"1","Bad","0.968","Good","0.836463123559952","Good","0.841434469650622","Bad"
"2.22044604925031e-16","Bad","0.92","Bad","0.955204673111439","Good","0.954771523267525","Good"
"2.22044604925031e-16","Bad","0.984","Good","0.974359188228846","Good","0.950735498122521","Good"
"1","Bad","0.954","Good","0.761259272694588","Bad","0.903355221114412","Good"
"1","Bad","0.968","Good","0.823341697454453","Bad","0.854894386163299","Good"
"1","Bad","0.952","Good","0.909145340323448","Good","0.89066456000452","Good"
"1","Bad","0.958","Good","0.812148854136467","Bad","0.82903847316496","Bad"
"1","Bad","0.994","Good","0.894300684332848","Good","0.924072575711739","Good"
"1","Bad","0.988","Good","0.856984212994576","Good","0.888952346455509","Good"
"1","Bad","0.812","Bad","0.589595019817352","Bad","0.853077618173427","Good"
"1","Bad","0.954","Good","0.893441967666149","Good","0.862944555799595","Good"
"1","Bad","0.654","Bad","0.602628380060196","Bad","0.544396334704634","Bad"
"1","Bad","0.844","Bad","0.889078229665756","Good","0.857848511387207","Good"
"2.22044604925031e-16","Bad","0.368","Bad","0.454237878322601","Bad","0.498892988394351","Bad"
"1","Bad","0.99","Good","0.935887016355991","Good","0.914034001244029","Good"
"2.22044604925031e-16","Bad","0.376","Bad","0.508014410734177","Bad","0.355501410461844","Bad"
"1","Bad","0.962","Good","0.824805304408073","Bad","0.854978732220717","Good"
"1","Bad","0.996","Good","0.947570197284222","Good","0.909353161966318","Good"
"1","Bad","0.958","Good","0.825685366988182","Bad","0.847171013123031","Bad"
"1","Bad","0.978","Good","0.867262750864029","Good","0.848769841659989","Bad"
"1","Bad","0.962","Good","0.795206278562546","Bad","0.873567805361412","Good"
"1","Bad","0.798","Bad","0.663227468729019","Bad","0.665228661280991","Bad"
"1","Bad","0.994","Good","0.904364369809628","Good","0.889466537075711","Good"
"1","Bad","0.984","Good","0.904268465936184","Good","0.887122226373098","Good"
"1","Bad","0.996","Good","0.912482134997845","Good","0.871796480123898","Good"
"1","Bad","0.976","Good","0.842692792415619","Good","0.833638027298663","Bad"
"1","Bad","0.976","Good","0.831208929419518","Bad","0.85244606531494","Good"
"1","Bad","0.434","Bad","0.329919576644897","Bad","0.328933954695858","Bad"
"1","Bad","0.812","Bad","0.777072206139565","Bad","0.674873585626329","Bad"
"1","Bad","0.99","Good","0.905351735651493","Good","0.915421423423422","Good"
"1","Bad","0.946","Good","0.767268642783165","Bad","0.817994158492755","Bad"
"1","Bad","0.978","Good","0.883873097598553","Good","0.864361970343008","Good"
"2.22044604925031e-16","Bad","0.42","Bad","0.441699981689453","Bad","0.519343608732195","Bad"
"2.22044604925031e-16","Bad","0.218","Bad","0.127040922641754","Bad","0.158094505842543","Bad"
"2.22044604925031e-16","Bad","0.864","Bad","0.77423682808876","Bad","0.725450485299908","Bad"
"1","Bad","0.968","Good","0.912903852760792","Good","0.899409312103093","Good"
"1","Bad","0.99","Good","0.987490712665021","Good","0.965021122218882","Good"
"1","Bad","0.978","Good","0.899610877037048","Good","0.897843297939488","Good"
"1","Bad","0.938","Bad","0.941585142165422","Good","0.928647510964945","Good"
"1","Bad","0.976","Good","0.875241793692112","Good","0.897919193736801","Good"
"1","Bad","0.962","Good","0.83275517821312","Good","0.870833551703616","Good"
"1","Bad","0.498","Bad","0.422619640827179","Bad","0.356447549327514","Bad"
"1","Bad","0.978","Good","0.840221792459488","Good","0.860176218989762","Good"
"1","Bad","0.996","Good","0.936346054077148","Good","0.911744237375051","Good"
"1","Bad","0.844","Bad","0.90148937702179","Good","0.810001862118715","Bad"
"2.22044604925031e-16","Bad","0.35","Bad","0.250959873199463","Bad","0.283551813336206","Bad"
"1","Bad","0.986","Good","0.930733859539032","Good","0.89806033911248","Good"
"1","Bad","0.95","Good","0.862311094999313","Good","0.875475279190348","Good"
"1","Bad","0.904","Bad","0.789460033178329","Bad","0.776516586862395","Bad"
"1","Bad","0.982","Good","0.889272078871727","Good","0.853727483037051","Good"
"1","Bad","0.998","Good","0.931052885949612","Good","0.900980394678775","Good"
"1","Bad","0.994","Good","0.95633153617382","Good","0.911621281277335","Good"
"2.22044604925031e-16","Bad","0.858","Bad","0.7748933583498","Bad","0.808196187423194","Bad"
"1","Bad","0.43","Bad","0.407608807086945","Bad","0.554205049657047","Bad"
"1","Bad","0.948","Good","0.856025293469429","Good","0.856960203698642","Good"
"1","Bad","0.958","Good","0.823649600148201","Bad","0.844979296659969","Bad"
"1","Bad","0.978","Good","0.94560581818223","Good","0.865267683468802","Good"
"2.22044604925031e-16","Bad","0.978","Good","0.940745376050472","Good","0.943549959861012","Good"
"1","Bad","0.938","Bad","0.902086578309536","Good","0.824245244304233","Bad"
"1","Bad","0.934","Bad","0.714199900627136","Bad","0.812334675923129","Bad"
"1","Bad","0.99","Good","0.911712244153023","Good","0.85311972852395","Good"
"1","Bad","0.898","Bad","0.81822794675827","Bad","0.898351287404636","Good"
"1","Bad","0.998","Good","0.828798443078995","Bad","0.883042673416622","Good"
"1","Bad","0.968","Good","0.829926237463951","Bad","0.827825859656532","Bad"
"1","Bad","0.974","Good","0.858750179409981","Good","0.835245000186908","Bad"
"1","Bad","0.968","Good","0.83917647600174","Good","0.876078683718455","Good"
"1","Bad","0.91","Bad","0.807898163795471","Bad","0.834076173133252","Bad"
"1","Bad","0.96","Good","0.772230669856071","Bad","0.824951385535704","Bad"
"2.22044604925031e-16","Bad","0.932","Bad","0.934337832033634","Good","0.871667598635722","Good"
"1","Bad","0.8","Bad","0.82776066660881","Bad","0.835432494012561","Bad"
"1","Bad","0.978","Good","0.950517315417528","Good","0.867166645329648","Good"
"1","Bad","0.97","Good","0.896069839596748","Good","0.889874788935087","Good"
"2.22044604925031e-16","Bad","0.988","Good","0.925026513636112","Good","0.933988007386626","Good"
"1","Bad","0.662","Bad","0.675716191530228","Bad","0.598631865291061","Bad"
"1","Bad","0.956","Good","0.821992218494415","Bad","0.931254491851582","Good"
"2.22044604925031e-16","Bad","0.01","Bad","0.0662490129470825","Bad","0.133472084043617","Bad"
"1","Bad","0.956","Good","0.78168722987175","Bad","0.810962164489775","Bad"
"1","Bad","0.97","Good","0.816314876079559","Bad","0.827611834768685","Bad"
"1","Bad","0.58","Bad","0.457674264907837","Bad","0.512030813649528","Bad"
"1","Bad","0.998","Good","0.966198023408651","Good","0.916610235255702","Good"
"1","Bad","0.458","Bad","0.359940648078918","Bad","0.408794007302585","Bad"
"1","Bad","0.994","Good","0.89885138720274","Good","0.871852708313377","Good"
"1","Bad","0.948","Good","0.857551485300064","Good","0.854496937655419","Good"
"1","Bad","0.978","Good","0.878477312624454","Good","0.858006907976964","Good"
"1","Bad","0.97","Good","0.922522723674774","Good","0.908840631170211","Good"
"1","Bad","0.8","Bad","0.635950952768326","Bad","0.661916511811204","Bad"
"1","Bad","0.972","Good","0.908315733075142","Good","0.882117592409143","Good"
"1","Bad","0.976","Good","0.857706069946289","Good","0.853753386796633","Good"
"1","Bad","0.994","Good","0.889190450310707","Good","0.865529976280481","Good"
"1","Bad","0.99","Good","0.89206650853157","Good","0.912863873915625","Good"
"1","Bad","0.988","Good","0.899482570588589","Good","0.895113438172405","Good"
"1","Bad","0.992","Good","0.940555069595575","Good","0.917263034671503","Good"
"1","Bad","0.992","Good","0.907881893217564","Good","0.864664204530995","Good"
"1","Bad","0.966","Good","0.794229224324226","Bad","0.84538604636065","Bad"
"1","Bad","0.99","Good","0.865790978074074","Good","0.840316520766608","Bad"
"1","Bad","0.984","Good","0.858546793460846","Good","0.897283511675346","Good"
"1","Bad","0.914","Bad","0.754912093281746","Bad","0.788575923012747","Bad"
"1","Bad","0.92","Bad","0.847495898604393","Good","0.800998587808518","Bad"
"1","Bad","0.758","Bad","0.800694510340691","Bad","0.824114096475386","Bad"
"1","Bad","0.954","Good","0.917406104505062","Good","0.853184970124557","Good"
"1","Bad","0.98","Good","0.956140026450157","Good","0.897011379169502","Good"
"1","Bad","0.982","Good","0.970304550603032","Good","0.920503984911334","Good"
"1","Bad","0.802","Bad","0.583624213933945","Bad","0.835974439717112","Bad"
"1","Bad","0.968","Good","0.81172376871109","Bad","0.896201902257375","Good"
"1","Bad","0.852","Bad","0.704644501209259","Bad","0.741311490460738","Bad"
"2.22044604925031e-16","Bad","0.988","Good","0.971567094326019","Good","0.945687900619656","Good"
"2.22044604925031e-16","Bad","0.996","Good","0.959652252495289","Good","0.938574456310238","Good"
"1","Bad","0.976","Good","0.904398888349533","Good","0.880804379618748","Good"
